_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6618081fedab6d8ac56ee2e9,,148.68,87.5,192.89,94.89,37;3;1;0,words,10,-1,4,2.99,0,3.22,false,false,english,none,normal,false,false,false,,1712850975000
661807c2edab6d8ac56edd18,,170.35,100,170.35,76.64,49;0;0;0,words,10,-1,1,3.45,0,3.03,false,false,english,none,normal,false,false,false,,1712850882000
661807b8edab6d8ac56edc6c,,138.42,86.27,159.72,68.94,39;2;0;0,words,10,-1,0,3.38,0,0,false,false,english,none,normal,false,false,false,,1712850872000
661807a8edab6d8ac56edb78,,191.18,100,191.18,89.89,57;0;0;0,words,10,-1,1,3.58,0,1.4,false,false,english,none,normal,false,false,false,,1712850856000
661807a1edab6d8ac56edafd,,148.88,98.18,148.88,64.1,54;0;0;0,words,10,-1,1,4.35,0,2.1,false,false,english,none,normal,false,false,false,,1712850849000
66180793edab6d8ac56eda4c,,157.96,94.34,190.27,68.26,44;2;0;0,words,10,-1,0,3.34,0,0,false,false,english,none,normal,false,false,false,,1712850835000
6618077fedab6d8ac56ed914,,215.38,100,215.38,91.37,45;0;0;0,words,10,-1,0,2.51,0,0,false,false,english,none,normal,false,false,false,,1712850815000
6618074eedab6d8ac56ed636,,165.84,93.62,190.1,86.77,41;2;0;1,words,10,-1,10,2.97,0,15.98,false,false,english,none,normal,false,false,false,,1712850766000
6617f809edab6d8ac56de36b,,185.52,100,185.52,90.99,55;0;0;0,words,10,-1,2,3.56,0,0.84,false,false,english,none,normal,false,false,false,,1712846856000
6617f7ffedab6d8ac56de2cd,,160.75,98.28,160.75,59.74,57;0;0;0,words,10,-1,12,4.26,0,19.11,false,false,english,none,normal,false,false,false,,1712846847000
6617f5d7edab6d8ac56dc130,,178.62,94.34,205.81,46.7,46;2;0;0,words,10,-1,0,3.09,0,0,false,false,english,none,normal,false,false,false,,1712846295000
6617f5d2edab6d8ac56dc0d2,,162.28,94.74,192.7,95.51,48;2;0;0,words,10,-1,3,3.55,0,2.98,false,false,english,none,normal,false,false,false,,1712846290000
6617ec7aedab6d8ac56d355d,,203.31,96.36,219.25,46.63,51;2;0;0,words,10,-1,2,3.01,0,1.15,false,false,english,none,normal,false,false,false,,1712843898000
6616d776edab6d8ac5637c62,,141.32,100,141.32,57.57,43;0;0;0,words,10,-1,1,3.65,0,2.69,false,false,english,none,normal,false,false,false,,1712772982000
6616d76dedab6d8ac5637be2,,144.59,93.88,164.77,87.02,43;2;0;0,words,10,-1,1,3.57,0,0.58,false,false,english,none,normal,false,false,false,,1712772973000
6616d766edab6d8ac5637b80,,156.52,96.08,181.42,64.34,44;2;0;0,words,10,-1,0,3.37,0,0,false,false,english,none,normal,false,false,false,,1712772966000
6616d761edab6d8ac5637b35,,127.42,93.02,127.42,55.36,40;0;0;0,words,10,-1,2,3.77,0,2.26,false,false,english,none,normal,false,false,false,,1712772961000
6616d757edab6d8ac5637ab5,,180.97,100,180.97,81.25,54;0;0;0,words,10,-1,2,3.58,0,3.1,false,false,english,none,normal,false,false,false,,1712772951000
6616d74bedab6d8ac5637a12,,155.03,95.08,155.03,47.44,58;0;0;0,words,10,-1,0,4.49,0,0,false,false,english,none,normal,false,false,false,,1712772939000
6616d744edab6d8ac56379bf,,173.95,94.12,197.14,49.47,45;3;0;0,words,10,-1,0,3.1,0,0,false,false,english,none,normal,false,false,false,,1712772932000
6616c78cedab6d8ac5629cf8,,202.85,100,202.85,69.35,41;0;0;0,words,10,-1,10,2.43,0,10.91,false,false,english,none,normal,false,false,false,,1712768908000
6616c6f8edab6d8ac56294eb,,41.16,93.22,41.16,53.58,55;0;0;0,words,10,-1,0,16.04,0,0,false,false,english,none,normal,false,false,false,,1712768760000
6616c6cbedab6d8ac5629270,,42.4,100,42.4,65.16,45;0;0;0,words,10,-1,0,12.73,0,0,false,false,english,none,normal,false,false,false,,1712768715000
6616c6adedab6d8ac56290bb,,28.15,94.34,28.15,44.72,50;0;0;0,words,10,-1,0,21.31,0,0,false,false,english,none,normal,false,false,false,,1712768685000
6616c34bedab6d8ac5626020,,134.97,95,138.97,73.47,169;2;0;0,time,15,-1,5,15.03,0,19.34,false,false,english,none,normal,false,false,false,,1712767819000
6616bdf4edab6d8ac56210f5,,166.38,100,166.38,85.85,208;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712766452000
6616ba5bedab6d8ac561d929,,155.14,95.24,159.13,77.11,194;2;0;0,time,15,-1,1,15.01,0,1.44,false,false,english,none,normal,false,false,false,,1712765531000
6616b9caedab6d8ac561d05a,,169.57,99.53,169.57,83.3,212;0;0;0,time,15,-1,7,15,0,23.91,false,false,english,none,normal,false,false,false,,1712765386000
6616b941edab6d8ac561c811,,159.13,96.71,168.73,82.71,199;3;0;1,time,15,-1,11,15.01,0,33.17,false,false,english,none,normal,false,false,false,,1712765249000
6616a6a3edab6d8ac560b829,,150.32,98.95,150.32,77.18,188;0;0;0,time,15,-1,17,15.01,0,19.39,false,false,english,none,normal,false,false,false,,1712760483000
6616a609edab6d8ac560af89,,163.17,100,163.17,82.85,204;0;0;0,time,15,-1,4,15,0,4.8,false,false,english,none,normal,false,false,false,,1712760329000
6616a5eaedab6d8ac560addb,,83.07,97.22,83.07,67.06,104;0;0;0,time,15,-1,6,15.02,0,20.73,false,false,english,none,normal,false,false,false,,1712760298000
6616a530edab6d8ac560a2ab,,139.99,96.28,146.39,67.32,175;2;0;0,time,15,-1,5,15,0,6.88,false,false,english,none,normal,false,false,false,,1712760112000
6616a50dedab6d8ac560a0bc,,150.37,97.45,150.37,67.6,188;0;0;0,time,15,-1,5,15,0,11.88,false,false,english,none,normal,false,false,false,,1712760077000
6616a462edab6d8ac56096ac,,167.9,99.07,170.29,81.64,210;0;0;1,time,15,-1,11,15.01,0,26.76,false,false,english,none,normal,false,false,false,,1712759906000
66169ed9edab6d8ac560459a,,158.3,98.02,158.3,80.47,198;0;0;0,time,15,-1,4,15.01,0,7.15,false,false,english,none,normal,false,false,false,,1712758489000
66169e9dedab6d8ac5604232,,159.19,99.5,159.19,81.49,199;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712758429000
66169e8cedab6d8ac560413d,,132.62,97.11,132.62,63.93,166;0;0;0,time,15,-1,3,15.02,0,6.34,false,false,english,none,normal,false,false,false,,1712758412000
66169e66edab6d8ac5603f35,,131.98,94.94,135.98,71.99,165;2;0;1,time,15,-1,13,15,0,47.21,false,false,english,none,normal,false,false,false,,1712758374000
66169e01edab6d8ac5603958,,207.36,100,207.36,69.74,58;0;0;0,words,10,-1,2,3.36,0,4.04,false,false,english,none,normal,false,false,false,,1712758273000
66169df4edab6d8ac56038ab,,164.72,98.15,164.72,70.52,52;0;0;0,words,10,-1,2,3.79,0,1.71,false,false,english,none,normal,false,false,false,,1712758260000
66169debedab6d8ac5603823,,161.62,96.49,161.62,86.08,52;0;0;0,words,10,-1,3,3.86,0,4.97,false,false,english,none,normal,false,false,false,,1712758251000
66169cfcedab6d8ac5602af0,,185.6,94.12,205.78,96.37,46;2;0;0,words,10,-1,1,2.97,0,0.01,false,false,english,none,normal,false,false,false,,1712758012000
66169cf4edab6d8ac5602a73,,206.52,100,206.52,54.04,53;0;0;0,words,10,-1,0,3.08,0,0,false,false,english,none,normal,false,false,false,,1712758004000
66169ce7edab6d8ac56029af,,218.38,100,218.38,91.47,46;0;0;0,words,10,-1,9,2.53,0,13.17,false,false,english,none,normal,false,false,false,,1712757991000
66169cc0edab6d8ac5602781,,158.94,96.61,158.94,57.69,57;0;0;0,words,10,-1,3,4.3,0,4.28,false,false,english,none,normal,false,false,false,,1712757952000
66169cb2edab6d8ac56026b0,,151.71,100,151.71,54.77,53;0;0;0,words,10,-1,4,4.19,0,8.49,false,false,english,none,normal,false,false,false,,1712757938000
66169ca0edab6d8ac56025b3,,201.51,100,201.51,90.93,59;0;0;0,words,10,-1,3,3.51,0,5.16,false,false,english,none,normal,false,false,false,,1712757920000
66169c75edab6d8ac5602333,,200.6,100,200.6,46.3,51;0;0;0,words,10,-1,7,3.05,0,5.66,false,false,english,none,normal,false,false,false,,1712757877000
66169c54edab6d8ac5602140,,194.62,100,194.62,87.19,48;0;0;0,words,10,-1,5,2.96,0,7.89,false,false,english,none,normal,false,false,false,,1712757844000
66169c3cedab6d8ac5601fda,,189.24,100,189.24,45.24,48;0;0;0,words,10,-1,4,3.04,0,7.12,false,false,english,none,normal,false,false,false,,1712757820000
66169c16edab6d8ac5601dca,,215.74,100,215.74,69.34,44;0;0;0,words,10,-1,3,2.45,0,2.7,false,false,english,none,normal,false,false,false,,1712757782000
6615ee82edab6d8ac55a4821,,170.89,100,170.89,41.56,45;0;0;0,words,10,-1,10,3.16,0,9.92,false,false,english,none,normal,false,false,false,,1712713346000
661553c8edab6d8ac553ca1a,,175.96,100,175.96,94.98,57;0;0;0,words,10,-1,2,3.89,0,4.76,false,false,english,none,normal,false,false,false,,1712673736000
661553b9edab6d8ac553c917,,179.44,97.87,200.8,96.78,42;0;0;1,words,10,-1,1,2.81,0,1.21,false,false,english,none,normal,false,false,false,,1712673721000
661553b1edab6d8ac553c89f,,139.43,89.58,171.61,72.36,39;2;1;1,words,10,-1,2,3.36,0,3.83,false,false,english,none,normal,false,false,false,,1712673713000
661493c6edab6d8ac54cd014,,178.65,100,178.65,78.96,53;0;0;0,words,10,-1,1,3.56,0,1.64,false,false,english,none,normal,false,false,false,,1712624582000
6614183eedab6d8ac5480849,,165.4,96.43,165.4,82.97,53;0;0;0,words,10,-1,8,3.85,0,12.11,false,false,english,none,normal,false,false,false,,1712592958000
66141807edab6d8ac5480542,,193.28,100,193.28,54.23,52;0;0;0,words,10,-1,6,3.23,0,6.59,false,false,english,none,normal,false,false,false,,1712592903000
6614176dedab6d8ac547fc5c,,211.51,100,211.51,96.42,50;0;0;0,words,10,-1,1,2.84,0,2.02,false,false,english,none,normal,false,false,false,,1712592749000
66141762edab6d8ac547fbc2,,140.5,94.74,140.5,60.95,52;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,none,normal,false,false,false,,1712592738000
6614174cedab6d8ac547fa70,,204.46,100,204.46,99.54,50;0;0;0,words,10,-1,1,2.93,0,1.35,false,false,english,none,normal,false,false,false,,1712592716000
66141744edab6d8ac547f9fc,,148.25,100,148.25,62.94,53;0;0;0,words,10,-1,0,4.29,0,0,false,false,english,none,normal,false,false,false,,1712592708000
6614173eedab6d8ac547f9af,,148.88,95.92,148.88,82.86,47;0;0;0,words,10,-1,0,3.79,0,0,false,false,english,none,normal,false,false,false,,1712592702000
66141739edab6d8ac547f962,,143.45,86.79,181.02,88.14,42;6;0;1,words,10,-1,4,3.51,0,9.56,false,false,english,none,normal,false,false,false,,1712592697000
6614171bedab6d8ac547f7c6,,145.4,95.92,155.09,69.13,45;0;0;1,words,10,-1,0,3.71,0,0,false,false,english,none,normal,false,false,false,,1712592667000
66141715edab6d8ac547f77d,,175.88,94.12,195,47.14,46;2;0;1,words,10,-1,4,3.14,0,2.69,false,false,english,none,normal,false,false,false,,1712592661000
6614166cedab6d8ac547ed87,,186.07,100,186.07,66.1,51;0;0;0,words,10,-1,2,3.29,0,1.5,false,false,english,none,normal,false,false,false,,1712592492000
6614162bedab6d8ac547e9bf,,214.2,100,214.2,89.32,45;0;0;0,words,10,-1,0,2.52,0,0,false,false,english,none,normal,false,false,false,,1712592427000
6611efb72d7b733f882a3f48,,190.48,94.23,210.74,88.12,47;2;0;0,words,10,-1,3,2.96,0,5.06,false,false,english,none,normal,false,false,false,,1712451511000
6611e43d2d7b733f8829ffd4,,181.92,100,181.92,77.83,53;0;0;0,words,10,-1,0,3.5,0,0,false,false,english,none,normal,false,false,false,,1712448573000
6611adf32d7b733f8828b1b9,,225,100,225,40.44,39;0;0;0,words,10,-1,9,2.08,0,13.82,false,false,english,none,normal,false,false,false,,1712434675000
660ffe7b2d7b733f881a03b8,,192.8,100,192.8,52.58,50;0;0;0,words,10,-1,0,3.11,0,0,false,false,english,none,normal,false,false,false,,1712324219000
660ffe772d7b733f881a036b,,161.49,95.45,169.18,50.72,42;2;0;0,words,10,-1,4,3.12,0,7,false,false,english,none,normal,false,false,false,,1712324214000
660ffe652d7b733f881a026b,,140.27,98,140.27,57.61,49;0;0;0,words,10,-1,2,4.19,0,4.24,false,false,english,none,normal,false,false,false,,1712324197000
660ffe592d7b733f881a01b3,,145.4,100,145.4,87.53,47;0;0;0,words,10,-1,2,3.88,0,1.89,false,false,english,none,normal,false,false,false,,1712324185000
660ffe4e2d7b733f881a012a,,109.19,89.83,124.48,76.52,50;4;0;0,words,10,-1,4,5.5,0,3.37,false,false,english,none,normal,false,false,false,,1712324174000
660ffe3e2d7b733f881a0041,,154.68,100,154.68,80.9,50;0;0;0,words,10,-1,1,3.88,0,1.37,false,false,english,none,normal,false,false,false,,1712324158000
660ffe362d7b733f8819ffd9,,167.26,100,167.26,92.57,51;0;0;0,words,10,-1,2,3.66,0,2.42,false,false,english,none,normal,false,false,false,,1712324150000
660ffde12d7b733f8819fb6c,,166.24,94.44,183.21,85.8,49;2;0;0,words,10,-1,10,3.54,0,11.97,false,false,english,none,normal,false,false,false,,1712324065000
660ffdb42d7b733f8819f904,,174.71,89.58,220.69,93.89,38;4;0;0,words,10,-1,14,2.61,0,17.28,false,false,english,none,normal,false,false,false,,1712324020000
660448f51508496677de4108,,191.81,94.74,223.13,54.21,49;2;0;1,words,10,-1,2,3.07,0,2.01,false,false,english,none,normal,false,false,false,,1711556853000
660448ec1508496677de4086,,174.35,93.88,198.68,91.32,43;2;0;1,words,10,-1,2,2.96,0,1.55,false,false,english,none,normal,false,false,false,,1711556844000
660448e41508496677de401f,,151.05,94,171.65,89.62,44;2;0;0,words,10,-1,1,3.5,0,1.76,false,false,english,none,normal,false,false,false,,1711556836000
660448a81508496677de3d0e,,192.21,100,192.21,45.92,49;0;0;0,words,10,-1,1,3.06,0,1.65,false,false,english,none,normal,false,false,false,,1711556776000
660447941508496677de2e08,,200.18,100,200.18,94.21,49;0;0;0,words,10,-1,1,2.94,0,1.66,false,false,english,none,normal,false,false,false,,1711556500000
6604478c1508496677de2d89,,154.88,83.02,210.48,46.7,39;4;2;1,words,10,-1,2,3.02,0,2.25,false,false,english,none,normal,false,false,false,,1711556492000
660447751508496677de2c3f,,160.28,92.31,185.21,62.72,45;3;0;1,words,10,-1,0,3.37,0,0,false,false,english,none,normal,false,false,false,,1711556469000
6604476f1508496677de2be2,,173.89,96.43,173.89,85.88,54;0;0;0,words,10,-1,1,3.73,0,0.72,false,false,english,none,normal,false,false,false,,1711556462000
660447671508496677de2b8b,,179.94,94.44,179.94,67.51,51;0;0;0,words,10,-1,4,3.4,0,6.48,false,false,english,none,normal,false,false,false,,1711556455000
660447571508496677de2a89,,183.23,100,183.23,61.4,53;0;0;0,words,10,-1,1,3.47,0,0.63,false,false,english,none,normal,false,false,false,,1711556439000
6604471c1508496677de2753,,207.02,100,207.02,92.26,46;0;0;0,words,10,-1,0,2.67,0,0,false,false,english,none,normal,false,false,false,,1711556380000
660447181508496677de2718,,177.22,98.08,209.44,97.62,44;0;0;1,words,10,-1,4,2.98,0,3.31,false,false,english,none,normal,false,false,false,,1711556376000
660446fc1508496677de25a7,,166.81,100,166.81,61.21,52;0;0;0,words,10,-1,2,3.74,0,0.92,false,false,english,none,normal,false,false,false,,1711556348000
660446ea1508496677de24aa,,171.49,100,171.49,83.58,55;0;0;0,words,10,-1,7,3.85,0,7.56,false,false,english,none,normal,false,false,false,,1711556330000
660446bc1508496677de2207,,160,93.62,160,58.17,44;0;0;0,words,10,-1,0,3.3,0,0,false,false,english,none,normal,false,false,false,,1711556284000
6604442e1508496677ddfc11,,179.3,100,179.3,84.28,55;0;0;0,words,10,-1,1,3.68,0,0.65,false,false,english,none,normal,false,false,false,,1711555630000
660444271508496677ddfbb0,,181.91,92.31,201.26,52.65,47;3;0;1,words,10,-1,9,3.1,0,9.54,false,false,english,none,normal,false,false,false,,1711555623000
660444091508496677ddfa03,,197.79,100,197.79,55.55,51;0;0;0,words,10,-1,2,3.09,0,2.17,false,false,english,none,normal,false,false,false,,1711555593000
66042efa1508496677dcccb0,,192.12,100,192.12,96.97,48;0;0;0,words,10,-1,3,3,1,5.58,false,false,english,none,normal,false,false,false,,1711550202000
66042ee11508496677dccb18,,160.91,100,160.91,79.58,50;0;0;0,words,10,-1,5,3.73,0,11.81,false,false,english,none,normal,false,false,false,,1711550177000
66042dec1508496677dcbc5e,,165.2,91.3,194.85,96.51,39;3;0;1,words,10,-1,4,2.83,0,4.81,false,false,english,none,normal,false,false,false,,1711549932000
66042b481508496677dc94af,,213.37,100,213.37,90.22,47;0;0;0,words,10,-1,12,2.64,0,18.03,false,false,english,none,normal,false,false,false,,1711549256000
66042a601508496677dc8776,,199.3,100,199.3,45.78,50;0;0;0,words,10,-1,16,3.01,0,35.55,false,false,english,none,normal,false,false,false,,1711549024000
660428fb1508496677dc7263,,166.62,96.43,166.62,78.16,54;0;0;0,words,10,-1,0,3.89,0,0,false,false,english,none,normal,false,false,false,,1711548667000
660428f61508496677dc7209,,190.5,100,190.5,53.25,50;0;0;0,words,10,-1,1,3.15,0,0.7,false,false,english,none,normal,false,false,false,,1711548662000
660428ee1508496677dc7195,,178.59,100,178.59,92.12,55;0;0;0,words,10,-1,0,3.7,0,0,false,false,english,none,normal,false,false,false,,1711548654000
660428cf1508496677dc6fc4,,198.52,100,198.52,92.65,58;0;0;0,words,10,-1,0,3.51,0,0,false,false,english,none,normal,false,false,false,,1711548623000
660428c81508496677dc6f61,,196.35,100,196.35,59.25,53;0;0;0,words,10,-1,6,3.24,0,6.9,false,false,english,none,normal,false,false,false,,1711548616000
6604288f1508496677dc6c09,,169.77,94.12,184.22,56.59,47;2;0;1,words,10,-1,3,3.32,0,6.8,false,false,english,none,normal,false,false,false,,1711548559000
6604286e1508496677dc6a33,,200.19,100,200.19,50.69,51;0;0;0,words,10,-1,1,3.06,0,1.19,false,false,english,none,normal,false,false,false,,1711548526000
660428301508496677dc66ff,,174.49,94.12,189.34,60.27,47;1;1;0,words,10,-1,2,3.23,0,1.77,false,false,english,none,normal,false,false,false,,1711548464000
6604281f1508496677dc6625,,142.26,83.67,193.63,46.83,36;5;0;1,words,10,-1,5,3.04,0,7.87,false,false,english,none,normal,false,false,false,,1711548447000
660428061508496677dc64cc,,169.81,100,169.81,69.85,56;0;0;0,words,10,-1,3,3.96,0,3.8,false,false,english,none,normal,false,false,false,,1711548422000
660427f91508496677dc6422,,184.26,100,184.26,78.87,57;0;0;0,words,10,-1,2,3.71,0,2.2,false,false,english,none,normal,false,false,false,,1711548409000
660427e51508496677dc62ed,,183.7,100,183.7,53.3,48;0;0;0,words,10,-1,9,3.14,0,9.09,false,false,english,none,normal,false,false,false,,1711548389000
660427c01508496677dc6121,,148,96.72,148,78.35,59;0;0;0,words,10,-1,1,4.78,0,0.78,false,false,english,none,normal,false,false,false,,1711548352000
660427b51508496677dc609d,,174.05,98.08,184.71,63.93,49;1;0;0,words,10,-1,0,3.38,0,0,false,false,english,none,normal,false,false,false,,1711548341000
660427a51508496677dc5fb3,,124.33,98.04,124.33,80.5,50;0;0;0,words,10,-1,3,4.83,0,3.53,false,false,english,none,normal,false,false,false,,1711548325000
660427651508496677dc5c23,,191.5,100,191.5,75.16,54;0;0;0,words,10,-1,8,3.38,0,8.39,false,false,english,none,normal,false,false,false,,1711548261000
6604271d1508496677dc5828,,163.22,94.55,183.21,92.78,49;2;0;0,words,10,-1,3,3.6,0,2.67,false,false,english,none,normal,false,false,false,,1711548189000
660426a11508496677dc5156,,137.17,88.68,181.75,91.84,40;4;0;2,words,10,-1,4,3.5,0,5.45,false,false,english,none,normal,false,false,false,,1711548065000
6604247b1508496677dc348e,,219.5,100,219.5,94.41,48;0;0;0,words,10,-1,0,2.62,0,0,false,false,english,none,normal,false,false,false,,1711547515000
660423391508496677dc23e6,,185,100,185,81.23,53;0;0;0,words,10,-1,2,3.44,0,0.59,false,false,english,none,normal,false,false,false,,1711547193000
660423311508496677dc2365,,173.09,94.74,197.32,68.87,50;2;0;0,words,10,-1,5,3.47,0,7.59,false,false,english,none,normal,false,false,false,,1711547185000
660422eb1508496677dc1f91,,192.39,100,192.39,99.75,46;0;0;0,words,10,-1,0,2.87,0,0,false,false,english,none,normal,false,false,false,,1711547115000
660422d91508496677dc1e9e,,181.95,98.18,208.48,57.82,48;1;0;0,words,10,-1,0,3.17,0,0,false,false,english,none,normal,false,false,false,,1711547097000
6604195d1508496677dba180,,175.13,95,189.33,88.61,37;2;0;0,words,10,-1,4,2.54,0,8.17,false,false,english,none,normal,false,false,false,,1711544669000
6604189e1508496677db981f,,158.45,96.43,158.45,43.66,53;0;0;0,words,10,-1,1,4.01,1,0.98,false,false,english,none,normal,false,false,false,,1711544478000
660418811508496677db96c6,,225.1,100,225.1,90.56,48;0;0;0,words,10,-1,2,2.56,0,3.81,false,false,english,none,normal,false,false,false,,1711544449000
6604128c1508496677db50ec,,225.73,100,225.73,92.56,48;0;0;0,words,10,-1,2,2.55,0,3.08,false,false,english,none,normal,false,false,false,,1711542924000
6604127e1508496677db5052,,195.95,100,195.95,58.6,52;0;0;0,words,10,-1,2,3.18,0,2.52,false,false,english,none,normal,false,false,false,,1711542910000
6604118a1508496677db45c4,,196.71,100,196.71,93.99,48;0;0;0,words,10,-1,0,2.93,0,0,false,false,english,none,normal,false,false,false,,1711542666000
660411861508496677db4599,,155.33,94.44,155.33,78.84,49;0;0;0,words,10,-1,4,3.79,0,3.3,false,false,english,none,normal,false,false,false,,1711542662000
6604102d1508496677db35d8,,151.58,96.15,151.58,67.78,49;0;0;0,words,10,-1,0,3.88,0,0,false,false,english,none,normal,false,false,false,,1711542317000
660410281508496677db35a7,,119.54,91.38,138.56,64.42,44;2;0;0,words,10,-1,4,4.42,0,3.69,false,false,english,none,normal,false,false,false,,1711542312000
66040fdd1508496677db3266,,177.09,100,177.09,85.98,58;0;0;0,words,10,-1,0,3.93,0,0,false,false,english,none,normal,false,false,false,,1711542237000
66040fd81508496677db321a,,169.65,98.08,169.65,76.33,51;0;0;0,words,10,-1,6,3.61,0,7.4,false,false,english,none,normal,false,false,false,,1711542232000
66040fbc1508496677db30de,,193.45,96.43,216.66,50.36,50;2;0;0,words,10,-1,0,3.1,0,0,false,false,english,none,normal,false,false,false,,1711542204000
66040fb81508496677db30a8,,168.43,94.34,198.37,61.77,45;2;0;0,words,10,-1,0,3.21,0,0,false,false,english,none,normal,false,false,false,,1711542200000
660315a71508496677d2f566,,219.87,100,219.87,82.96,53;0;0;0,words,10,-1,1,2.89,0,1.07,false,false,english,none,normal,false,false,false,,1711478183000
660315981508496677d2f4a4,,195.12,100,195.12,91.94,45;0;0;0,words,10,-1,4,2.77,0,3.66,false,false,english,none,normal,false,false,false,,1711478168000
660310b01508496677d2b112,,171.25,96.15,189.46,68.76,47;2;0;0,words,10,-1,3,3.29,0,5.37,false,false,english,none,normal,false,false,false,,1711476912000
660310341508496677d2aa2d,,159.99,99.02,163.19,81.94,200;0;0;1,time,15,-1,1,15,0,1.71,false,false,english,none,normal,false,false,false,,1711476788000
66030fa21508496677d2a23e,,148.75,97.44,148.75,60.2,186;0;0;0,time,15,-1,3,15.01,0,3.81,false,false,english,none,normal,false,false,false,,1711476642000
66030bba1508496677d26ea5,,156,97.07,156,76.15,195;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1711475642000
66030b8c1508496677d26c37,,165.58,99.04,165.58,79.79,207;0;0;0,time,15,-1,2,15,0,2,false,false,english,none,normal,false,false,false,,1711475596000
66030b6b1508496677d26a93,,166.4,99.52,166.4,82.72,208;0;0;0,time,15,-1,3,15,0,4.68,false,false,english,none,normal,false,false,false,,1711475563000
66030b031508496677d264fe,,147.19,95.92,150.39,79.57,184;0;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1711475458000
66030aed1508496677d263da,,172.11,96,183.09,67.76,47;2;0;0,words,10,-1,6,3.28,0,7.08,false,false,english,none,normal,false,false,false,,1711475437000
66030acb1508496677d261f7,,194.1,100,194.1,49.36,50;0;0;0,words,10,-1,2,3.09,0,4.62,false,false,english,none,normal,false,false,false,,1711475403000
66030aad1508496677d2606f,,192.22,100,192.22,54.82,55;0;0;0,words,10,-1,2,3.43,0,1.67,false,false,english,none,normal,false,false,false,,1711475373000
66030a941508496677d25f27,,197.98,100,197.98,92.54,42;0;0;0,words,10,-1,0,2.55,0,0,false,false,english,none,normal,false,false,false,,1711475348000
6602fa6a1508496677d17fdd,,139.19,93.47,151.99,79.5,174;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1711471210000
6601c6491508496677c5f206,,158.39,97.58,163.99,77.99,198;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1711392329000
6601c45e1508496677c5d9ac,,190.56,95.83,207.88,96.84,44;2;0;0,words,10,-1,0,2.77,0,0,false,false,english,none,normal,false,false,false,,1711391838000
6601c45a1508496677c5d975,,147.49,93.18,147.49,53.71,41;0;0;0,words,10,-1,4,3.34,0,8.89,false,false,english,none,normal,false,false,false,,1711391834000
6601c3d51508496677c5d2b3,,134.62,100,134.62,68.13,49;0;0;0,words,10,-1,8,4.37,0,8.51,false,false,english,none,normal,false,false,false,,1711391701000
6601c3b21508496677c5d10a,,154.35,96.08,168.38,54.87,44;0;0;1,words,10,-1,1,3.42,0,1.29,false,false,english,none,normal,false,false,false,,1711391666000
6601c3a91508496677c5d0a5,,199.34,100,199.34,97.37,49;0;0;0,words,10,-1,0,2.95,0,0,false,false,english,none,normal,false,false,false,,1711391657000
6601b9fe1508496677c54feb,,200.26,100,200.26,54.87,52;0;0;0,words,10,-1,3,3.12,0,4.32,false,false,english,none,normal,false,false,false,,1711389182000
6601b0bd1508496677c4d5d0,,148.81,84.31,205.11,90.41,37;5;1;1,words,10,-1,6,2.98,0,5.88,false,false,english,none,normal,false,false,false,,1711386813000
6601afed1508496677c4ca23,,144.12,77.78,189.82,63.16,41;10;0;3,words,10,-1,2,3.41,0,2.9,false,false,english,none,normal,false,false,false,,1711386605000
6601aec51508496677c4ba28,,192.73,100,192.73,50.62,50;0;0;0,words,10,-1,3,3.11,0,3.06,false,false,english,none,normal,false,false,false,,1711386309000
6601a78d1508496677c459cc,,208.38,100,208.38,97.39,50;0;0;0,words,10,-1,8,2.88,0,9.52,false,false,english,none,normal,false,false,false,,1711384461000
6601a7751508496677c4587a,,143.93,92.45,166.32,81.89,45;2;0;0,words,10,-1,0,3.75,0,0,false,false,english,none,normal,false,false,false,,1711384437000
6601a6d41508496677c45001,,177.48,100,177.48,51.06,47;0;0;0,words,10,-1,1,3.18,0,1.94,false,false,english,none,normal,false,false,false,,1711384276000
6601a6861508496677c44c37,,204.84,100,204.84,70.08,57;0;0;0,words,10,-1,3,3.34,0,2.2,false,false,english,none,normal,false,false,false,,1711384197000
6601a59a1508496677c43f7c,,196.63,100,196.63,97.23,47;0;0;0,words,10,-1,2,2.87,0,3.62,false,false,english,none,normal,false,false,false,,1711383962000
6601a5351508496677c43a0a,,175.31,95.83,191.25,46.49,44;1;0;0,words,10,-1,10,3.01,0,13.5,false,false,english,none,normal,false,false,false,,1711383861000
6601a4f81508496677c436de,,208.69,100,208.69,92.8,44;0;0;0,words,10,-1,5,2.53,0,5.89,false,false,english,none,normal,false,false,false,,1711383800000
